# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_lambda         17:(.)rho_fld            18:(.)w_fld              19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       1.820112549110e+04       2.151807102745e-06       2.436727393284e+01       7.791493003041e+02       1.398615242399e+04       7.683801779540e-01       2.545777015592e+08       1.394366332838e+01       3.020421052904e+05       1.475939710725e+04       8.132765991951e+04       6.950135770691e+04       2.316709222240e+04       6.950265872860e+04       2.316665867281e+04      -3.766236863122e-14       6.438026538498e-07      -9.000000000000e-01       6.994045341107e+04       6.070736321644e+05       6.070736321644e+05       1.703279371285e+05      -2.916386274834e+04       3.188797319221e-04       2.455068986470e-01 
       1.807456151246e+04       2.181212082617e-06       2.453080469439e+01       7.687773877161e+02       1.398598889323e+04       7.737512820054e-01       2.528046025522e+08       1.403638816763e+01       2.937286177660e+05       1.445365544087e+04       7.964295328242e+04       6.758838434044e+04       2.252943480793e+04       6.758966732978e+04       2.252900726910e+04      -3.766236863122e-14       6.424564158734e-07      -9.000000000000e-01       6.801539370349e+04       5.910186718636e+05       5.910186718636e+05       1.656397792329e+05      -2.817954865805e+04       3.194276799482e-04       2.466096397523e-01 
       1.794887736166e+04       2.211013778070e-06       2.469538930966e+01       7.585459998416e+02       1.398582430862e+04       7.791598809742e-01       2.510438311415e+08       1.412969897316e+01       2.856439399388e+05       1.415424674741e+04       7.799314277715e+04       6.572806117545e+04       2.190932745544e+04       6.572932638232e+04       2.190890584408e+04      -3.766236863122e-14       6.411129907978e-07      -9.000000000000e-01       6.614331685392e+04       5.753920338757e+05       5.753920338757e+05       1.610806522299e+05      -2.722854351331e+04       3.199790375698e-04       2.477169381339e-01 
       1.782406692292e+04       2.241217443598e-06       2.486103403201e+01       7.484532122347e+02       1.398565866389e+04       7.846062359468e-01       2.492953016450e+08       1.422359906417e+01       2.777817746428e+05       1.386103985669e+04       7.637750562603e+04       6.391893920410e+04       2.130628716238e+04       6.392018687489e+04       2.130587139636e+04      -3.766236863122e-14       6.397723727398e-07      -9.000000000000e-01       6.432276469922e+04       5.601822109044e+05       5.601822109044e+05       1.566470050055e+05      -2.630971761433e+04       3.205338293901e-04       2.488287939293e-01 
       1.770012412294e+04       2.271828401478e-06       2.502774514557e+01       7.384971269570e+02       1.398549195278e+04       7.900906098192e-01       2.475589289766e+08       1.431809177402e+01       2.701359980120e+05       1.357390631526e+04       7.479533402112e+04       6.215960929576e+04       2.071984421861e+04       6.216083967347e+04       2.071943421693e+04      -3.766236863122e-14       6.384345558284e-07      -9.000000000000e-01       6.255231920545e+04       5.453780065237e+05       5.453780065237e+05       1.523353841741e+05      -2.542197964890e+04       3.210920801876e-04       2.499452070528e-01 
       1.757704293066e+04       2.302852042609e-06       2.519552896536e+01       7.286758722116e+02       1.398532416896e+04       7.956132673091e-01       2.458346286412e+08       1.441318045021e+01       2.627006547115e+05       1.329272033012e+04       7.324593481415e+04       6.044870109961e+04       2.014954184060e+04       6.044991442386e+04       2.014913752338e+04      -3.766236863122e-14       6.370995342051e-07      -9.000000000000e-01       6.083060136347e+04       5.309685267433e+05       5.309685267433e+05       1.481424313884e+05      -2.456427538582e+04       3.216538149175e-04       2.510661771934e-01 
       1.745481735693e+04       2.334293827366e-06       2.536439183732e+01       7.189876019821e+02       1.398515530609e+04       8.011744749688e-01       2.441223167313e+08       1.450886845441e+01       2.554699532997e+05       1.301735871362e+04       7.172862921289e+04       5.878488197746e+04       1.959493581567e+04       5.878607848454e+04       1.959453710415e+04      -3.766236863122e-14       6.357673020234e-07      -9.000000000000e-01       5.915627011508e+04       5.169431718039e+05       5.169431718039e+05       1.440648807242e+05      -2.373558641293e+04       3.222190587129e-04       2.521917038134e-01 
       1.733344145424e+04       2.366159286460e-06       2.553434013847e+01       7.094304956762e+02       1.398498535779e+04       8.067745011979e-01       2.424219099229e+08       1.460515916246e+01       2.484382617182e+05       1.274770082948e+04       7.024275248389e+04       5.716685596587e+04       1.905559415610e+04       5.716803588883e+04       1.905520097260e+04      -3.766236863122e-14       6.344378534493e-07      -9.000000000000e-01       5.752802130856e+04       5.032916281954e+05       5.032916281954e+05       1.400995561370e+05      -2.293492891821e+04       3.227878368863e-04       2.533217861466e-01 
       1.721290931642e+04       2.398454021814e-06       2.570538027688e+01       7.000027577749e+02       1.398481431765e+04       8.124136162555e-01       2.407333254710e+08       1.470205596436e+01       2.416001029051e+05       1.248362853999e+04       6.878765366122e+04       5.559336276693e+04       1.853109676264e+04       5.559452633556e+04       1.853070903057e+04      -3.766236863122e-14       6.331111826609e-07      -9.000000000000e-01       5.594458668303e+04       4.900038608924e+05       4.900038608924e+05       1.362433689887e+05      -2.216135251228e+04       3.233601749306e-04       2.544564231961e-01 
       1.709321507837e+04       2.431183707440e-06       2.587751869188e+01       6.907026174856e+02       1.398464217923e+04       8.180920922734e-01       2.390564812059e+08       1.479956226427e+01       2.349501505301e+05       1.222502615422e+04       6.736269526142e+04       5.406317676673e+04       1.802103509739e+04       5.406432420765e+04       1.802065274120e+04      -3.766236863122e-14       6.317872838483e-07      -9.000000000000e-01       5.440473288078e+04       4.770701058015e+05       4.770701058015e+05       1.324933156416e+05      -2.141393909112e+04       3.239360985201e-04       2.555956137331e-01 
       1.697435291574e+04       2.464354090337e-06       2.605076185401e+01       6.815283284013e+02       1.398446893607e+04       8.238102032687e-01       2.373912955290e+08       1.489768148054e+01       2.284832248461e+05       1.197178037739e+04       6.596725300421e+04       5.257510608087e+04       1.752501186561e+04       5.257623761756e+04       1.752463481081e+04      -3.766236863122e-14       6.304661512142e-07      -9.000000000000e-01       5.290726048672e+04       4.644808624134e+05       4.644808624134e+05       1.288464751201e+05      -2.069180173753e+04       3.245156335125e-04       2.567393562947e-01 
       1.685631704468e+04       2.497970991389e-06       2.622511626521e+01       6.724781681630e+02       1.398429458166e+04       8.295682251570e-01       2.357376874092e+08       1.499641704567e+01       2.221942886554e+05       1.172378026120e+04       6.460071553908e+04       5.112799162623e+04       1.704264070634e+04       5.112910747907e+04       1.704226887946e+04      -3.766236863122e-14       6.291477789731e-07      -9.000000000000e-01       5.145100309431e+04       4.522268866559e+05       4.522268866559e+05       1.253000068351e+05      -1.999408365999e+04       3.250988059496e-04       2.578876491824e-01 
       1.673910172154e+04       2.532040306285e-06       2.640058845880e+01       6.635504381283e+02       1.398411910947e+04       8.353664357652e-01       2.340955763786e+08       1.509577240635e+01       2.160784433868e+05       1.148091715525e+04       6.326248417747e+04       4.972070621832e+04       1.657354589146e+04       4.972180660463e+04       1.657317922006e+04      -3.766236863122e-14       6.278321613516e-07      -9.000000000000e-01       5.003482639714e+04       4.402991839403e+05       4.402991839403e+05       1.218511483723e+05      -1.931995716770e+04       3.256856420587e-04       2.590404904604e-01 
       1.662270124260e+04       2.566568006436e-06       2.657718499965e+01       6.547434630432e+02       1.398394251293e+04       8.412051148449e-01       2.324648825285e+08       1.519575102341e+01       2.101309252807e+05       1.124308465947e+04       6.195197263056e+04       4.835215369340e+04       1.611736203312e+04       4.835323882750e+04       1.611700044577e+04      -3.766236863122e-14       6.265192925887e-07      -9.000000000000e-01       4.865762730560e+04       4.286890023978e+05       4.286890023978e+05       1.184972133404e+05      -1.866862268052e+04       3.262761682541e-04       2.601978779537e-01 
       1.650710994379e+04       2.601560139917e-06       2.675491248418e+01       6.460555907195e+02       1.398376478544e+04       8.470845440852e-01       2.308455265061e+08       1.529635637187e+01       2.043471016788e+05       1.101017857748e+04       6.066860675243e+04       4.702126805482e+04       1.567373379918e+04       4.702233814806e+04       1.567337722543e+04      -3.766236863122e-14       6.252091669352e-07      -9.000000000000e-01       4.731833308774e+04       4.173878263000e+05       4.173878263000e+05       1.152355892796e+05      -1.803930777266e+04       3.268704111382e-04       2.613598092467e-01 
       1.639232220041e+04       2.637022832411e-06       2.693377754048e+01       6.374851917162e+02       1.398358592039e+04       8.530050071265e-01       2.292374295100e+08       1.539759194090e+01       1.987224674168e+05       1.078209687097e+04       5.941182428862e+04       4.572701264285e+04       1.524231563645e+04       4.572806790365e+04       1.524196400682e+04      -3.766236863122e-14       6.239017786539e-07      -9.000000000000e-01       4.601590053391e+04       4.063873696574e+05       4.063873696574e+05       1.120637356263e+05      -1.743126624894e+04       3.274683975030e-04       2.625262816812e-01 
       1.627833242686e+04       2.672962288162e-06       2.711378682837e+01       6.290306590249e+02       1.398340591110e+04       8.589667895735e-01       2.276405132864e+08       1.549946123383e+01       1.932526413152e+05       1.055873961500e+04       5.818107462980e+04       4.446837932728e+04       1.482277150159e+04       4.446941996117e+04       1.482242474757e+04      -3.766236863122e-14       6.225971220199e-07      -9.000000000000e-01       4.474931514424e+04       3.956795699933e+05       3.956795699933e+05       1.089791817351e+05      -1.684377725252e+04       3.280701543311e-04       2.636972923551e-01 
       1.616513507637e+04       2.709384790952e-06       2.729494703949e+01       6.206904077606e+02       1.398322475089e+04       8.649701790089e-01       2.260547001260e+08       1.560196776816e+01       1.879333627676e+05       1.034000895422e+04       5.697581857060e+04       4.324438772236e+04       1.441477459940e+04       4.324541393202e+04       1.441443265343e+04      -3.766236863122e-14       6.212951913200e-07      -9.000000000000e-01       4.351759033860e+04       3.852565822860e+05       3.852565822860e+05       1.059795249543e+05      -1.627614440301e+04       3.286757087975e-04       2.648728381203e-01 
       1.605272464072e+04       2.746296705072e-06       2.747726489734e+01       6.124628748559e+02       1.398304243303e+04       8.710154650069e-01       2.244799128593e+08       1.570511507552e+01       1.827604884227e+05       1.012580906003e+04       5.579552807344e+04       4.205408442322e+04       1.401800712832e+04       4.205509640852e+04       1.401766992378e+04      -3.766236863122e-14       6.199959808531e-07      -9.000000000000e-01       4.231976668823e+04       3.751107730768e+05       3.751107730768e+05       1.030624287552e+05      -1.572769496399e+04       3.292850882707e-04       2.660529155815e-01 
